trainSize,testSize,dimention,selRatio,model,measure,value,method,dataset,noise,train_seed
5000,5000,2,1,RBFSVM,auc,0.67267464,noselect,moon,1.5,4
5000,5000,2,1,RBFSVM,auc,0.69465312,noselect,moon,1.5,5
5000,5000,2,1,RBFSVM,auc,0.51988816,noselect,circle,1.5,2
5000,5000,2,1,RBFSVM,auc,0.54257552,noselect,circle,1.5,3
5000,5000,2,1,RBFSVM,auc,0.5161288,noselect,circle,1.5,4
5000,5000,2,1,RBFSVM,auc,0.5269672,noselect,circle,1.5,5
5000,5000,2,1,RBFSVM,auc,0.83041144,noselect,blobs,1.5,2
5000,5000,2,1,RBFSVM,auc,0.8306764,noselect,blobs,1.5,3
5000,5000,2,1,RBFSVM,auc,0.79249064,noselect,blobs,1.5,4
5000,5000,2,1,RBFSVM,auc,0.81842976,noselect,blobs,1.5,5
5000,5000,2,1,RBFSVM,auc,0.66389888,noselect,XOR,1.5,2
5000,5000,2,1,RBFSVM,auc,0.67059856,noselect,XOR,1.5,3
5000,5000,2,1,RBFSVM,auc,0.68519376,noselect,XOR,1.5,4
5000,5000,2,1,RBFSVM,auc,0.66532512,noselect,XOR,1.5,5
5000,5000,2,1,RBFSVM,time(s),78.96386743,noselect,moon,0.2,1
5000,5000,2,1,RBFSVM,time(s),161.5400746,noselect,circle,0.2,1
5000,5000,2,1,RBFSVM,time(s),472.0318825,noselect,moon,0.8,1
5000,5000,2,1,RBFSVM,time(s),397.2638221,noselect,circle,0.8,1
5000,5000,2,1,RBFSVM,time(s),517.1372554,noselect,moon,1.5,1
5000,5000,2,1,RBFSVM,time(s),392.676065,noselect,circle,1.5,1
5000,5000,2,1,RBFSVM,time(s),76.78469419,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,time(s),76.78469419,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,time(s),79.07058239,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,time(s),79.07058239,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,time(s),78.70755148,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,time(s),78.70755148,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,time(s),76.78768492,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,time(s),76.78768492,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,time(s),168.6909549,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,time(s),168.6909549,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,time(s),167.4103794,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,time(s),167.4103794,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,time(s),163.8319476,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,time(s),163.8319476,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,time(s),165.8645122,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,time(s),165.8645122,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,time(s),12.23428869,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,time(s),12.23428869,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,time(s),11.90212011,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,time(s),11.90212011,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,time(s),11.98292828,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,time(s),11.98292828,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,time(s),12.15549874,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,time(s),12.15549874,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,time(s),47.83509946,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,time(s),47.83509946,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,time(s),47.38430429,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,time(s),47.38430429,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,time(s),47.44713593,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,time(s),47.44713593,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,time(s),60.01353621,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,time(s),60.01353621,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,time(s),80.36109376,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,time(s),80.36109376,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,time(s),81.52498102,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,time(s),81.52498102,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,time(s),80.83083749,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,time(s),80.83083749,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,time(s),79.32286978,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,time(s),79.32286978,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,time(s),172.3590667,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,time(s),172.3590667,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,time(s),172.4438653,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,time(s),172.4438653,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,time(s),168.7916076,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,time(s),168.7916076,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,time(s),165.7048624,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,time(s),165.7048624,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,time(s),12.65612268,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,time(s),12.65612268,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,time(s),12.28517151,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,time(s),12.28517151,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,time(s),12.35097027,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,time(s),12.35097027,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,time(s),12.38588977,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,time(s),12.38588977,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,time(s),49.28519845,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,time(s),49.28519845,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,time(s),48.77256966,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,time(s),48.77256966,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,time(s),48.89426827,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,time(s),48.89426827,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,time(s),49.10767341,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,time(s),49.10767341,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,time(s),506.2481604,noselect,moon,0.8,2
5000,5000,2,1,RBFSVM,time(s),473.8099091,noselect,moon,0.8,3
5000,5000,2,1,RBFSVM,time(s),479.3909833,noselect,moon,0.8,4
5000,5000,2,1,RBFSVM,time(s),491.2452815,noselect,moon,0.8,5
5000,5000,2,1,RBFSVM,time(s),389.2051952,noselect,circle,0.8,2
5000,5000,2,1,RBFSVM,time(s),392.4155784,noselect,circle,0.8,3
5000,5000,2,1,RBFSVM,time(s),395.0445483,noselect,circle,0.8,4
5000,5000,2,1,RBFSVM,time(s),389.1822245,noselect,circle,0.8,5
5000,5000,2,1,RBFSVM,time(s),250.8930466,noselect,blobs,0.8,2
5000,5000,2,1,RBFSVM,time(s),237.8958056,noselect,blobs,0.8,3
5000,5000,2,1,RBFSVM,time(s),244.2877111,noselect,blobs,0.8,4
5000,5000,2,1,RBFSVM,time(s),231.2994454,noselect,blobs,0.8,5
5000,5000,2,1,RBFSVM,time(s),300.9721217,noselect,XOR,0.8,2
5000,5000,2,1,RBFSVM,time(s),294.9302795,noselect,XOR,0.8,3
5000,5000,2,1,RBFSVM,time(s),299.2856333,noselect,XOR,0.8,4
5000,5000,2,1,RBFSVM,time(s),297.625073,noselect,XOR,0.8,5
5000,5000,2,1,RBFSVM,time(s),529.9417977,noselect,moon,1.5,2
5000,5000,2,1,RBFSVM,time(s),491.8696127,noselect,moon,1.5,3
5000,5000,2,1,RBFSVM,time(s),501.232573,noselect,moon,1.5,4
5000,5000,2,1,RBFSVM,time(s),571.2712958,noselect,moon,1.5,5
5000,5000,2,1,RBFSVM,time(s),394.4840467,noselect,circle,1.5,2
5000,5000,2,1,RBFSVM,time(s),394.9488041,noselect,circle,1.5,3
5000,5000,2,1,RBFSVM,time(s),398.2828877,noselect,circle,1.5,4
5000,5000,2,1,RBFSVM,time(s),398.2629409,noselect,circle,1.5,5
5000,5000,2,1,RBFSVM,time(s),509.3588426,noselect,blobs,1.5,2
5000,5000,2,1,RBFSVM,time(s),475.0216691,noselect,blobs,1.5,3
5000,5000,2,1,RBFSVM,time(s),491.1176233,noselect,blobs,1.5,4
5000,5000,2,1,RBFSVM,time(s),488.983331,noselect,blobs,1.5,5
5000,5000,2,1,RBFSVM,time(s),432.1533091,noselect,XOR,1.5,2
5000,5000,2,1,RBFSVM,time(s),428.5120223,noselect,XOR,1.5,3
5000,5000,2,1,RBFSVM,time(s),423.2461293,noselect,XOR,1.5,4
5000,5000,2,1,RBFSVM,time(s),425.5250351,noselect,XOR,1.5,5
5000,5000,2,1,DT,acc,0.9678,noselect,moon,0.2,1
5000,5000,2,1,DT,acc,0.8636,noselect,circle,0.2,1
5000,5000,2,1,DT,acc,0.7294,noselect,moon,0.8,1
5000,5000,2,1,DT,acc,0.573,noselect,circle,0.8,1
5000,5000,2,1,DT,acc,0.6332,noselect,moon,1.5,1
5000,5000,2,1,DT,acc,0.53,noselect,circle,1.5,1
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,acc,0.965,noselect,moon,0.2,3
5000,5000,2,1,DT,acc,0.965,noselect,moon,0.2,3
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,4
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,4
5000,5000,2,1,DT,acc,0.9676,noselect,moon,0.2,5
5000,5000,2,1,DT,acc,0.9676,noselect,moon,0.2,5
5000,5000,2,1,DT,acc,0.8698,noselect,circle,0.2,2
5000,5000,2,1,DT,acc,0.8698,noselect,circle,0.2,2
5000,5000,2,1,DT,acc,0.8724,noselect,circle,0.2,3
5000,5000,2,1,DT,acc,0.8724,noselect,circle,0.2,3
5000,5000,2,1,DT,acc,0.8728,noselect,circle,0.2,4
5000,5000,2,1,DT,acc,0.8728,noselect,circle,0.2,4
5000,5000,2,1,DT,acc,0.874,noselect,circle,0.2,5
5000,5000,2,1,DT,acc,0.874,noselect,circle,0.2,5
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,acc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,acc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,acc,0.965,noselect,moon,0.2,3
5000,5000,2,1,DT,acc,0.965,noselect,moon,0.2,3
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,4
5000,5000,2,1,DT,acc,0.97,noselect,moon,0.2,4
5000,5000,2,1,DT,acc,0.9676,noselect,moon,0.2,5
5000,5000,2,1,DT,acc,0.9676,noselect,moon,0.2,5
5000,5000,2,1,DT,acc,0.8698,noselect,circle,0.2,2
5000,5000,2,1,DT,acc,0.8698,noselect,circle,0.2,2
5000,5000,2,1,DT,acc,0.8798,noselect,circle,0.2,3
5000,5000,2,1,DT,acc,0.8798,noselect,circle,0.2,3
5000,5000,2,1,DT,acc,0.8738,noselect,circle,0.2,4
5000,5000,2,1,DT,acc,0.8738,noselect,circle,0.2,4
5000,5000,2,1,DT,acc,0.874,noselect,circle,0.2,5
5000,5000,2,1,DT,acc,0.874,noselect,circle,0.2,5
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,acc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,acc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,acc,0.7262,noselect,moon,0.8,2
5000,5000,2,1,DT,acc,0.7314,noselect,moon,0.8,3
5000,5000,2,1,DT,acc,0.737,noselect,moon,0.8,4
5000,5000,2,1,DT,acc,0.7336,noselect,moon,0.8,5
5000,5000,2,1,DT,acc,0.5656,noselect,circle,0.8,2
5000,5000,2,1,DT,acc,0.5682,noselect,circle,0.8,3
5000,5000,2,1,DT,acc,0.5726,noselect,circle,0.8,4
5000,5000,2,1,DT,acc,0.5684,noselect,circle,0.8,5
5000,5000,2,1,DT,acc,0.8912,noselect,blobs,0.8,2
5000,5000,2,1,DT,acc,0.8982,noselect,blobs,0.8,3
5000,5000,2,1,DT,acc,0.8972,noselect,blobs,0.8,4
5000,5000,2,1,DT,acc,0.8996,noselect,blobs,0.8,5
5000,5000,2,1,DT,acc,0.8042,noselect,XOR,0.8,2
5000,5000,2,1,DT,acc,0.804,noselect,XOR,0.8,3
5000,5000,2,1,DT,acc,0.796,noselect,XOR,0.8,4
5000,5000,2,1,DT,acc,0.8048,noselect,XOR,0.8,5
5000,5000,2,1,DT,acc,0.632,noselect,moon,1.5,2
5000,5000,2,1,DT,acc,0.6328,noselect,moon,1.5,3
5000,5000,2,1,DT,acc,0.636,noselect,moon,1.5,4
5000,5000,2,1,DT,acc,0.6398,noselect,moon,1.5,5
5000,5000,2,1,DT,acc,0.4964,noselect,circle,1.5,2
5000,5000,2,1,DT,acc,0.5156,noselect,circle,1.5,3
5000,5000,2,1,DT,acc,0.5212,noselect,circle,1.5,4
5000,5000,2,1,DT,acc,0.518,noselect,circle,1.5,5
5000,5000,2,1,DT,acc,0.7364,noselect,blobs,1.5,2
5000,5000,2,1,DT,acc,0.7406,noselect,blobs,1.5,3
5000,5000,2,1,DT,acc,0.7388,noselect,blobs,1.5,4
5000,5000,2,1,DT,acc,0.7436,noselect,blobs,1.5,5
5000,5000,2,1,DT,acc,0.609,noselect,XOR,1.5,2
5000,5000,2,1,DT,acc,0.5936,noselect,XOR,1.5,3
5000,5000,2,1,DT,acc,0.5818,noselect,XOR,1.5,4
5000,5000,2,1,DT,acc,0.6136,noselect,XOR,1.5,5
5000,5000,2,1,DT,f1,0.967754857,noselect,moon,0.2,1
5000,5000,2,1,DT,f1,0.859497322,noselect,circle,0.2,1
5000,5000,2,1,DT,f1,0.732026144,noselect,moon,0.8,1
5000,5000,2,1,DT,f1,0.582273528,noselect,circle,0.8,1
5000,5000,2,1,DT,f1,0.623717686,noselect,moon,1.5,1
5000,5000,2,1,DT,f1,0.606233244,noselect,circle,1.5,1
5000,5000,2,1,DT,f1,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,f1,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,f1,0.965020987,noselect,moon,0.2,3
5000,5000,2,1,DT,f1,0.965020987,noselect,moon,0.2,3
5000,5000,2,1,DT,f1,0.970083765,noselect,moon,0.2,4
5000,5000,2,1,DT,f1,0.970083765,noselect,moon,0.2,4
5000,5000,2,1,DT,f1,0.967365028,noselect,moon,0.2,5
5000,5000,2,1,DT,f1,0.967365028,noselect,moon,0.2,5
5000,5000,2,1,DT,f1,0.870550805,noselect,circle,0.2,2
5000,5000,2,1,DT,f1,0.870550805,noselect,circle,0.2,2
5000,5000,2,1,DT,f1,0.870902469,noselect,circle,0.2,3
5000,5000,2,1,DT,f1,0.870902469,noselect,circle,0.2,3
5000,5000,2,1,DT,f1,0.871359223,noselect,circle,0.2,4
5000,5000,2,1,DT,f1,0.871359223,noselect,circle,0.2,4
5000,5000,2,1,DT,f1,0.872881356,noselect,circle,0.2,5
5000,5000,2,1,DT,f1,0.872881356,noselect,circle,0.2,5
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,f1,0.99979996,noselect,XOR,0.2,4
5000,5000,2,1,DT,f1,0.99979996,noselect,XOR,0.2,4
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,f1,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,f1,0.97,noselect,moon,0.2,2
5000,5000,2,1,DT,f1,0.965020987,noselect,moon,0.2,3
5000,5000,2,1,DT,f1,0.965020987,noselect,moon,0.2,3
5000,5000,2,1,DT,f1,0.970083765,noselect,moon,0.2,4
5000,5000,2,1,DT,f1,0.970083765,noselect,moon,0.2,4
5000,5000,2,1,DT,f1,0.967365028,noselect,moon,0.2,5
5000,5000,2,1,DT,f1,0.967365028,noselect,moon,0.2,5
5000,5000,2,1,DT,f1,0.870550805,noselect,circle,0.2,2
5000,5000,2,1,DT,f1,0.870550805,noselect,circle,0.2,2
5000,5000,2,1,DT,f1,0.879824035,noselect,circle,0.2,3
5000,5000,2,1,DT,f1,0.879824035,noselect,circle,0.2,3
5000,5000,2,1,DT,f1,0.871303284,noselect,circle,0.2,4
5000,5000,2,1,DT,f1,0.871303284,noselect,circle,0.2,4
5000,5000,2,1,DT,f1,0.872881356,noselect,circle,0.2,5
5000,5000,2,1,DT,f1,0.872881356,noselect,circle,0.2,5
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,f1,0.99979996,noselect,XOR,0.2,4
5000,5000,2,1,DT,f1,0.99979996,noselect,XOR,0.2,4
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,f1,0.711364116,noselect,moon,0.8,2
5000,5000,2,1,DT,f1,0.728522337,noselect,moon,0.8,3
5000,5000,2,1,DT,f1,0.731248723,noselect,moon,0.8,4
5000,5000,2,1,DT,f1,0.736550633,noselect,moon,0.8,5
5000,5000,2,1,DT,f1,0.636546185,noselect,circle,0.8,2
5000,5000,2,1,DT,f1,0.637203831,noselect,circle,0.8,3
5000,5000,2,1,DT,f1,0.585290122,noselect,circle,0.8,4
5000,5000,2,1,DT,f1,0.585955487,noselect,circle,0.8,5
5000,5000,2,1,DT,f1,0.889789303,noselect,blobs,0.8,2
5000,5000,2,1,DT,f1,0.89962532,noselect,blobs,0.8,3
5000,5000,2,1,DT,f1,0.897241104,noselect,blobs,0.8,4
5000,5000,2,1,DT,f1,0.898912606,noselect,blobs,0.8,5
5000,5000,2,1,DT,f1,0.799672601,noselect,XOR,0.8,2
5000,5000,2,1,DT,f1,0.797101449,noselect,XOR,0.8,3
5000,5000,2,1,DT,f1,0.790554415,noselect,XOR,0.8,4
5000,5000,2,1,DT,f1,0.808552373,noselect,XOR,0.8,5
5000,5000,2,1,DT,f1,0.575253924,noselect,moon,1.5,2
5000,5000,2,1,DT,f1,0.58120438,noselect,moon,1.5,3
5000,5000,2,1,DT,f1,0.655172414,noselect,moon,1.5,4
5000,5000,2,1,DT,f1,0.653186982,noselect,moon,1.5,5
5000,5000,2,1,DT,f1,0.509353079,noselect,circle,1.5,2
5000,5000,2,1,DT,f1,0.636554622,noselect,circle,1.5,3
5000,5000,2,1,DT,f1,0.580882353,noselect,circle,1.5,4
5000,5000,2,1,DT,f1,0.569950036,noselect,circle,1.5,5
5000,5000,2,1,DT,f1,0.722876367,noselect,blobs,1.5,2
5000,5000,2,1,DT,f1,0.747124196,noselect,blobs,1.5,3
5000,5000,2,1,DT,f1,0.748749519,noselect,blobs,1.5,4
5000,5000,2,1,DT,f1,0.748133595,noselect,blobs,1.5,5
5000,5000,2,1,DT,f1,0.605767292,noselect,XOR,1.5,2
5000,5000,2,1,DT,f1,0.596985323,noselect,XOR,1.5,3
5000,5000,2,1,DT,f1,0.561727101,noselect,XOR,1.5,4
5000,5000,2,1,DT,f1,0.606196494,noselect,XOR,1.5,5
5000,5000,2,1,DT,auc,0.990554,noselect,moon,0.2,1
5000,5000,2,1,DT,auc,0.92396568,noselect,circle,0.2,1
5000,5000,2,1,DT,auc,0.8026508,noselect,moon,0.8,1
5000,5000,2,1,DT,auc,0.58775824,noselect,circle,0.8,1
5000,5000,2,1,DT,auc,0.6805408,noselect,moon,1.5,1
5000,5000,2,1,DT,auc,0.53254856,noselect,circle,1.5,1
5000,5000,2,1,DT,auc,0.98772976,noselect,moon,0.2,2
5000,5000,2,1,DT,auc,0.98772976,noselect,moon,0.2,2
5000,5000,2,1,DT,auc,0.98500304,noselect,moon,0.2,3
5000,5000,2,1,DT,auc,0.98500304,noselect,moon,0.2,3
5000,5000,2,1,DT,auc,0.99055416,noselect,moon,0.2,4
5000,5000,2,1,DT,auc,0.99055416,noselect,moon,0.2,4
5000,5000,2,1,DT,auc,0.99109856,noselect,moon,0.2,5
5000,5000,2,1,DT,auc,0.99109856,noselect,moon,0.2,5
5000,5000,2,1,DT,auc,0.92967224,noselect,circle,0.2,2
5000,5000,2,1,DT,auc,0.92967224,noselect,circle,0.2,2
5000,5000,2,1,DT,auc,0.93549648,noselect,circle,0.2,3
5000,5000,2,1,DT,auc,0.93549648,noselect,circle,0.2,3
5000,5000,2,1,DT,auc,0.9335628,noselect,circle,0.2,4
5000,5000,2,1,DT,auc,0.9335628,noselect,circle,0.2,4
5000,5000,2,1,DT,auc,0.93339848,noselect,circle,0.2,5
5000,5000,2,1,DT,auc,0.93339848,noselect,circle,0.2,5
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,auc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,auc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,auc,0.98790368,noselect,moon,0.2,2
5000,5000,2,1,DT,auc,0.98790368,noselect,moon,0.2,2
5000,5000,2,1,DT,auc,0.98536464,noselect,moon,0.2,3
5000,5000,2,1,DT,auc,0.98536464,noselect,moon,0.2,3
5000,5000,2,1,DT,auc,0.99055416,noselect,moon,0.2,4
5000,5000,2,1,DT,auc,0.99055416,noselect,moon,0.2,4
5000,5000,2,1,DT,auc,0.99109856,noselect,moon,0.2,5
5000,5000,2,1,DT,auc,0.99109856,noselect,moon,0.2,5
5000,5000,2,1,DT,auc,0.92958008,noselect,circle,0.2,2
5000,5000,2,1,DT,auc,0.92958008,noselect,circle,0.2,2
5000,5000,2,1,DT,auc,0.93858152,noselect,circle,0.2,3
5000,5000,2,1,DT,auc,0.93858152,noselect,circle,0.2,3
5000,5000,2,1,DT,auc,0.93554968,noselect,circle,0.2,4
5000,5000,2,1,DT,auc,0.93554968,noselect,circle,0.2,4
5000,5000,2,1,DT,auc,0.93780696,noselect,circle,0.2,5
5000,5000,2,1,DT,auc,0.93780696,noselect,circle,0.2,5
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,DT,auc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,auc,0.9998,noselect,XOR,0.2,4
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,DT,auc,1,noselect,XOR,0.2,5
